37.874000,-10.485000,295.948838
37.874000,-10.485000,295.948838
37.506181,-10.328233,290.219260
37.124549,-10.208970,284.489682
36.736005,-10.113931,283.688832
36.347367,-10.019271,283.688832
35.958729,-9.924612,283.688832
35.570091,-9.829952,283.688832
35.181453,-9.735293,283.688832
34.792815,-9.640633,283.688832
34.404177,-9.545974,283.688832
34.015538,-9.451314,283.688832
33.626900,-9.356655,283.688832
33.238262,-9.261995,283.688832
32.849624,-9.167336,283.688832
32.460986,-9.072676,283.688832
32.072348,-8.978017,283.688832
31.683710,-8.883357,283.688832
31.295072,-8.788698,283.688832
30.906434,-8.694038,283.688832
30.517795,-8.599379,283.688832
30.129157,-8.504719,283.688832
29.740519,-8.410060,283.688832
29.351881,-8.315400,283.688832
28.963243,-8.220741,283.688832
28.574605,-8.126081,283.688832
28.185967,-8.031422,283.688832
27.797329,-7.936762,283.688832
27.408691,-7.842103,283.688832
27.020052,-7.747443,283.688832
26.631414,-7.652784,283.688832
26.242776,-7.558124,283.688832
25.854138,-7.463465,283.688832
25.465500,-7.368805,283.688832
25.076862,-7.274146,283.688832
24.688224,-7.179486,283.688832
24.299586,-7.084827,283.688832
23.910948,-6.990167,283.688832
23.522310,-6.895508,283.688832
23.133671,-6.800848,283.688832
22.745033,-6.706189,283.688832
22.356395,-6.611529,283.688832
21.967757,-6.516870,283.688832
21.579119,-6.422210,283.688832
21.190481,-6.327551,283.688832
20.801843,-6.232891,283.688832
20.413205,-6.138232,283.688832
20.024567,-6.043572,283.688832
19.635928,-5.948913,283.688832
19.247290,-5.854253,283.688832
18.858652,-5.759594,283.688832
18.470014,-5.664934,283.688832
18.081376,-5.570275,283.688832
17.692738,-5.475615,283.688832
17.304100,-5.380956,283.688832
16.915462,-5.286296,283.688832
16.526824,-5.191637,283.688832
16.138186,-5.096977,283.688832
15.749547,-5.002318,283.688832
15.360909,-4.907658,283.688832
14.972271,-4.812999,283.688832
14.583633,-4.718339,283.688832
14.194995,-4.623679,283.688832
13.806357,-4.529020,283.688832
13.417719,-4.434360,283.688832
13.029081,-4.339701,283.688832
12.640443,-4.245041,283.688832
12.251804,-4.150382,283.688832
11.863166,-4.055722,283.688832
11.474528,-3.961063,283.688832
11.085890,-3.866403,283.688832
10.695537,-3.779490,280.079979
10.298870,-3.729272,274.350401
10.270211,-3.727196,273.938813
10.270211,-3.727196,273.938813
9.873193,-3.679829,279.668391
9.482887,-3.593063,285.397969
9.103194,-3.467765,291.127547
8.737344,-3.306344,295.404182
8.376023,-3.134744,295.404182
8.014701,-2.963143,295.404182
7.653380,-2.791543,295.404182
7.292058,-2.619942,295.404182
6.930737,-2.448342,295.404182
6.569415,-2.276742,295.404182
6.208093,-2.105141,295.404182
5.846772,-1.933541,295.404182
5.485450,-1.761940,295.404182
5.124129,-1.590340,295.404182
4.762807,-1.418739,295.404182
4.401485,-1.247139,295.404182
4.040164,-1.075539,295.404182
3.678842,-0.903938,295.404182
3.317521,-0.732338,295.404182
2.956199,-0.560737,295.404182
2.594877,-0.389137,295.404182
2.233556,-0.217537,295.404182
1.872234,-0.045936,295.404182
1.510913,0.125664,295.404182
1.149591,0.297265,295.404182
0.781664,0.453799,290.207199
0.400007,0.572981,284.477621
0.008358,0.653467,278.748043
-0.389369,0.694450,273.018465
-0.600000,0.700000,270.000000
-0.600000,0.700000,0.000000
