4.000000,0.000000,90.000000
4.000000,0.000000,90.000000
4.299500,-0.014988,95.729578
4.596008,-0.059800,101.459156
4.886561,-0.133991,107.188734
5.168255,-0.236817,112.918312
5.438277,-0.367252,118.647890
5.693927,-0.523993,124.377468
5.932653,-0.705473,130.107046
6.152068,-0.909880,135.836624
6.349981,-1.135170,141.566202
6.524413,-1.379093,147.295780
6.673622,-1.639212,153.025357
6.796117,-1.912927,158.754935
6.890675,-2.197504,164.484513
6.956349,-2.490099,170.214091
6.992485,-2.787788,175.943669
6.998721,-3.087599,181.673247
6.974994,-3.386533,187.402825
6.921543,-3.681606,193.132403
6.838900,-3.969869,198.861981
6.727892,-4.248441,204.591559
6.589628,-4.514538,210.321137
6.425489,-4.765503,216.050715
6.237116,-4.998828,221.780293
6.026390,-5.212181,227.509871
5.795416,-5.403431,233.239449
5.546504,-5.570666,238.969027
5.282140,-5.712216,244.698605
5.004964,-5.826667,250.428183
4.717748,-5.912874,256.157761
4.423360,-5.969977,261.887339
4.124742,-5.997405,267.616916
3.824778,-6.000000,270.000000
3.524778,-6.000000,270.000000
3.224778,-6.000000,270.000000
2.924778,-6.000000,270.000000
2.624778,-6.000000,270.000000
2.324778,-6.000000,270.000000
2.024778,-6.000000,270.000000
1.724778,-6.000000,270.000000
1.424778,-6.000000,270.000000
1.124778,-6.000000,270.000000
0.824778,-6.000000,270.000000
0.524778,-6.000000,270.000000
0.224778,-6.000000,270.000000
-0.075214,-5.999057,271.436635
-0.374245,-5.976565,277.166213
-0.669536,-5.924333,282.895791
-0.958137,-5.842881,288.625369
-1.237165,-5.733025,294.354947
-1.503831,-5.595861,300.084525
-1.755472,-5.432759,305.814103
-1.989573,-5.245351,311.543681
-2.203794,-5.035508,317.273259
-2.395996,-4.805326,323.002837
-2.564258,-4.557107,328.732415
-2.706899,-4.293329,334.461993
-2.822493,-4.016629,340.191571
-2.909886,-3.729771,345.921148
-2.968204,-3.435621,351.650726
-2.996865,-3.137119,357.380304
-2.995582,-2.837247,3.109882
-2.964368,-2.539001,8.839460
-2.903536,-2.245361,14.569038
-2.813692,-1.959261,20.298616
-2.695735,-1.683560,26.028194
-2.550843,-1.421012,31.757772
-2.380463,-1.174241,37.487350
-2.186299,-0.945713,43.216928
-1.970290,-0.737710,48.946506
-1.734595,-0.552311,54.676084
-1.481568,-0.391369,60.405662
-1.213738,-0.256491,66.135240
-0.933780,-0.149026,71.864818
-0.644493,-0.070046,77.594396
-0.348765,-0.020342,83.323974
-0.049554,-0.000409,89.053552
0.000000,0.000000,90.000000
0.000000,0.000000,90.000000
